date,hour,cnt
2015-10-30,4,9
2015-10-30,5,70
2015-10-30,6,202
2015-10-30,7,638
2015-10-30,8,1127
2015-10-30,9,575
2015-10-30,10,275
2015-10-30,11,384
2015-10-30,12,446
2015-10-30,13,490
2015-10-30,14,491
2015-10-30,15,516
2015-10-30,16,806
2015-10-30,17,1216
2015-10-30,18,849
2015-10-30,19,540
2015-10-30,20,359
2015-10-30,21,237
2015-10-30,22,201
2015-10-30,23,151
2015-10-31,0,120
2015-10-31,1,100
2015-10-31,2,58
2015-10-31,3,26
2015-10-31,4,10
2015-10-31,5,10
2015-10-31,6,23
2015-10-31,7,81
2015-10-31,8,210
2015-10-31,9,373
2015-10-31,10,561
2015-10-31,11,643
2015-10-31,12,779
2015-10-31,13,763
2015-10-31,14,865
2015-10-31,15,849
2015-10-31,16,866
2015-10-31,17,639
2015-10-31,18,537
2015-10-31,19,363
2015-10-31,20,284
2015-10-31,21,194
2015-10-31,22,216
2015-10-31,23,151
2015-11-01,0,151
2015-11-01,1,278
2015-11-01,2,57
2015-11-01,3,31
2015-11-01,4,6
2015-11-01,5,7
2015-11-01,6,20
2015-11-01,7,47
2015-11-01,8,85
2015-11-01,9,211
2015-11-01,10,399
2015-11-01,11,511
2015-11-01,12,679
2015-11-01,13,710
2015-11-01,14,734
2015-11-01,15,713
2015-11-01,16,683
2015-11-01,17,612
2015-11-01,18,375
2015-11-01,19,312
2015-11-01,20,232
2015-11-01,21,145
2015-11-01,22,153
2015-11-01,23,60
2015-11-02,0,29
2015-11-02,1,16
2015-11-02,2,13
2015-11-02,3,3
2015-11-02,4,5
2015-11-02,5,84
2015-11-02,6,288
2015-11-02,7,883
2015-11-02,8,1104
2015-11-02,9,461
2015-11-02,10,262
2015-11-02,11,283
2015-11-02,12,396
2015-11-02,13,363
2015-11-02,14,330
2015-11-02,15,410
2015-11-02,16,686
2015-11-02,17,1270
2015-11-02,18,953
2015-11-02,19,677
2015-11-02,20,434
2015-11-02,21,274
2015-11-02,22,159
2015-11-02,23,63
2015-11-03,0,34
2015-11-03,1,15
2015-11-03,2,3
2015-11-03,3,2
2015-11-03,4,6
2015-11-03,5,89
2015-11-03,6,329
2015-11-03,7,943
2015-11-03,8,1282
2015-11-03,9,460
2015-11-03,10,278
2015-11-03,11,322
2015-11-03,12,427
2015-11-03,13,443
2015-11-03,14,386
2015-11-03,15,479
2015-11-03,16,805
2015-11-03,17,1418
2015-11-03,18,1048
2015-11-03,19,661
2015-11-03,20,481
2015-11-03,21,324
2015-11-03,22,185
2015-11-03,23,88
2015-11-04,0,27
2015-11-04,1,9
2015-11-04,2,8
2015-11-04,3,5
2015-11-04,4,9
2015-11-04,5,101
2015-11-04,6,383
2015-11-04,7,946
2015-11-04,8,1202
2015-11-04,9,555
2015-11-04,10,284
2015-11-04,11,397
2015-11-04,12,486
2015-11-04,13,496
2015-11-04,14,486
2015-11-04,15,517
2015-11-04,16,771
2015-11-04,17,1386
2015-11-04,18,1120
2015-11-04,19,640
2015-11-04,20,403
2015-11-04,21,275
2015-11-04,22,201
2015-11-04,23,115
2015-11-05,0,40
2015-11-05,1,12
2015-11-05,2,8
2015-11-05,3,1
2015-11-05,4,13
2015-11-05,5,71
2015-11-05,6,281
2015-11-05,7,811
2015-11-05,8,1217
2015-11-05,9,526
2015-11-05,10,281
2015-11-05,11,336
2015-11-05,12,439
2015-11-05,13,440
2015-11-05,14,402
2015-11-05,15,456
2015-11-05,16,809
2015-11-05,17,1318
2015-11-05,18,1115
2015-11-05,19,694
2015-11-05,20,463
2015-11-05,21,387
2015-11-05,22,259
2015-11-05,23,174
2015-11-06,0,87
2015-11-06,1,40
2015-11-06,2,19
2015-11-06,3,6
2015-11-06,4,7
2015-11-06,5,73
2015-11-06,6,275
2015-11-06,7,805
2015-11-06,8,1211
2015-11-06,9,578
2015-11-06,10,436
2015-11-06,11,496
2015-11-06,12,593
2015-11-06,13,660
2015-11-06,14,613
2015-11-06,15,760
2015-11-06,16,1126
2015-11-06,17,1352
2015-11-06,18,991
2015-11-06,19,592
2015-11-06,20,250
2015-11-06,21,211
2015-11-06,22,233
2015-11-06,23,195
2015-11-07,0,166
2015-11-07,1,121
2015-11-07,2,69
2015-11-07,3,34
2015-11-07,4,7
2015-11-07,5,14
2015-11-07,6,26
2015-11-07,7,108
2015-11-07,8,283
2015-11-07,9,352
2015-11-07,10,304
2015-11-07,11,226
2015-11-07,12,173
2015-11-07,13,234
2015-11-07,14,375
2015-11-07,15,480
2015-11-07,16,492
2015-11-07,17,515
2015-11-07,18,389
2015-11-07,19,321
2015-11-07,20,262
2015-11-07,21,257
2015-11-07,22,215
2015-11-07,23,187
2015-11-08,0,100
2015-11-08,1,96
2015-11-08,2,74
2015-11-08,3,45
2015-11-08,4,11
2015-11-08,5,13
2015-11-08,6,28
2015-11-08,7,103
2015-11-08,8,188
2015-11-08,9,432
2015-11-08,10,698
2015-11-08,11,856
2015-11-08,12,874
2015-11-08,13,893
2015-11-08,14,915
2015-11-08,15,888
2015-11-08,16,859
2015-11-08,17,613
2015-11-08,18,417
2015-11-08,19,319
2015-11-08,20,235
2015-11-08,21,171
2015-11-08,22,110
2015-11-08,23,56
2015-11-09,0,31
2015-11-09,1,9
2015-11-09,2,5
2015-11-09,3,6
2015-11-09,4,9
2015-11-09,5,73
2015-11-09,6,254
2015-11-09,7,745
2015-11-09,8,1039
2015-11-09,9,501
2015-11-09,10,184
2015-11-09,11,237
2015-11-09,12,334
2015-11-09,13,326
2015-11-09,14,312
2015-11-09,15,314
2015-11-09,16,527
2015-11-09,17,703
2015-11-09,18,541
2015-11-09,19,294
2015-11-09,20,163
2015-11-09,21,68
2015-11-09,22,28
2015-11-09,23,12
2015-11-10,0,6
2015-11-10,1,2
2015-11-10,2,4
2015-11-10,3,1
2015-11-10,4,1
2015-11-10,5,56
2015-11-10,6,209
2015-11-10,7,425
2015-11-10,8,794
2015-11-10,9,309
2015-11-10,10,113
2015-11-10,11,148
2015-11-10,12,224
2015-11-10,13,149
2015-11-10,14,107
2015-11-10,15,217
2015-11-10,16,341
2015-11-10,17,648
2015-11-10,18,695
2015-11-10,19,446
2015-11-10,20,346
2015-11-10,21,261
2015-11-10,22,147
2015-11-10,23,124
2015-11-11,0,44
2015-11-11,1,24
2015-11-11,2,14
2015-11-11,3,6
2015-11-11,4,5
2015-11-11,5,50
2015-11-11,6,147
2015-11-11,7,507
2015-11-11,8,876
2015-11-11,9,554
2015-11-11,10,329
2015-11-11,11,463
2015-11-11,12,536
2015-11-11,13,566
2015-11-11,14,539
2015-11-11,15,542
2015-11-11,16,655
2015-11-11,17,884
2015-11-11,18,716
2015-11-11,19,525
2015-11-11,20,371
2015-11-11,21,267
2015-11-11,22,205
2015-11-11,23,76
2015-11-12,0,46
2015-11-12,1,15
2015-11-12,2,17
2015-11-12,3,4
2015-11-12,4,6
2015-11-12,5,74
2015-11-12,6,269
2015-11-12,7,751
2015-11-12,8,877
2015-11-12,9,363
2015-11-12,10,170
2015-11-12,11,137
2015-11-12,12,246
2015-11-12,13,298
2015-11-12,14,288
2015-11-12,15,381
2015-11-12,16,685
2015-11-12,17,1142
2015-11-12,18,1005
2015-11-12,19,599
2015-11-12,20,437
2015-11-12,21,362
2015-11-12,22,189
2015-11-12,23,115
2015-11-13,0,59
2015-11-13,1,25
2015-11-13,2,8
2015-11-13,3,2
2015-11-13,4,5
2015-11-13,5,76
2015-11-13,6,258
2015-11-13,7,723
2015-11-13,8,1176
2015-11-13,9,565
2015-11-13,10,304
2015-11-13,11,395
2015-11-13,12,503
2015-11-13,13,450
2015-11-13,14,451
2015-11-13,15,475
2015-11-13,16,751
2015-11-13,17,1043
2015-11-13,18,752
2015-11-13,19,451
2015-11-13,20,290
2015-11-13,21,226
2015-11-13,22,159
2015-11-13,23,115
2015-11-14,0,106
2015-11-14,1,51
2015-11-14,2,39
2015-11-14,3,24
2015-11-14,4,4
2015-11-14,5,8
2015-11-14,6,26
2015-11-14,7,92
2015-11-14,8,212
2015-11-14,9,381
2015-11-14,10,493
2015-11-14,11,593
2015-11-14,12,624
2015-11-14,13,666
2015-11-14,14,695
2015-11-14,15,715
2015-11-14,16,619
2015-11-14,17,471
2015-11-14,18,384
2015-11-14,19,297
2015-11-14,20,198
2015-11-14,21,197
2015-11-14,22,145
2015-11-14,23,131
2015-11-15,0,126
2015-11-15,1,98
2015-11-15,2,64
2015-11-15,3,24
2015-11-15,4,7
2015-11-15,5,7
2015-11-15,6,12
2015-11-15,7,48
2015-11-15,8,154
2015-11-15,9,319
2015-11-15,10,531
2015-11-15,11,678
2015-11-15,12,720
2015-11-15,13,729
2015-11-15,14,751
2015-11-15,15,758
2015-11-15,16,729
2015-11-15,17,538
2015-11-15,18,356
2015-11-15,19,240
2015-11-15,20,223
2015-11-15,21,152
2015-11-15,22,112
2015-11-15,23,65
2015-11-16,0,28
2015-11-16,1,13
2015-11-16,2,9
2015-11-16,3,6
2015-11-16,4,6
2015-11-16,5,65
2015-11-16,6,224
2015-11-16,7,758
2015-11-16,8,1153
2015-11-16,9,478
2015-11-16,10,272
2015-11-16,11,312
2015-11-16,12,346
2015-11-16,13,353
2015-11-16,14,293
2015-11-16,15,427
2015-11-16,16,697
2015-11-16,17,1215
2015-11-16,18,1012
2015-11-16,19,578
2015-11-16,20,384
2015-11-16,21,295
2015-11-16,22,157
2015-11-16,23,75
2015-11-17,0,30
2015-11-17,1,11
2015-11-17,2,6
2015-11-17,3,4
2015-11-17,4,3
2015-11-17,5,79
2015-11-17,6,279
2015-11-17,7,880
2015-11-17,8,1258
2015-11-17,9,489
2015-11-17,10,231
2015-11-17,11,261
2015-11-17,12,362
2015-11-17,13,339
2015-11-17,14,319
2015-11-17,15,380
2015-11-17,16,616
2015-11-17,17,1139
2015-11-17,18,990
2015-11-17,19,587
2015-11-17,20,411
2015-11-17,21,312
2015-11-17,22,157
2015-11-17,23,83
2015-11-18,0,32
2015-11-18,1,14
2015-11-18,2,8
2015-11-18,3,3
2015-11-18,4,4
2015-11-18,5,103
2015-11-18,6,316
2015-11-18,7,862
2015-11-18,8,1202
2015-11-18,9,511
2015-11-18,10,278
2015-11-18,11,295
2015-11-18,12,352
2015-11-18,13,365
2015-11-18,14,349
2015-11-18,15,376
2015-11-18,16,651
2015-11-18,17,1193
2015-11-18,18,1021
2015-11-18,19,628
2015-11-18,20,469
2015-11-18,21,345
2015-11-18,22,238
2015-11-18,23,153
2015-11-19,0,69
2015-11-19,1,25
2015-11-19,2,17
2015-11-19,3,8
2015-11-19,4,8
2015-11-19,5,33
2015-11-19,6,190
2015-11-19,7,545
2015-11-19,8,1059
2015-11-19,9,450
2015-11-19,10,158
2015-11-19,11,130
2015-11-19,12,136
2015-11-19,13,50
2015-11-19,14,47
2015-11-19,15,120
2015-11-19,16,260
2015-11-19,17,760
2015-11-19,18,742
2015-11-19,19,441
2015-11-19,20,347
2015-11-19,21,317
2015-11-19,22,215
2015-11-19,23,128
2015-11-20,0,57
2015-11-20,1,18
2015-11-20,2,11
2015-11-20,3,4
2015-11-20,4,9
2015-11-20,5,72
2015-11-20,6,218
2015-11-20,7,689
2015-11-20,8,1126
2015-11-20,9,547
2015-11-20,10,271
2015-11-20,11,339
2015-11-20,12,475
2015-11-20,13,443
2015-11-20,14,445
2015-11-20,15,531
2015-11-20,16,774
2015-11-20,17,1024
2015-11-20,18,744
2015-11-20,19,489
2015-11-20,20,297
2015-11-20,21,196
2015-11-20,22,180
2015-11-20,23,138
2015-11-21,0,95
2015-11-21,1,74
2015-11-21,2,27
2015-11-21,3,12
2015-11-21,4,10
2015-11-21,5,6
2015-11-21,6,35
2015-11-21,7,101
2015-11-21,8,198
2015-11-21,9,356
2015-11-21,10,497
2015-11-21,11,624
2015-11-21,12,725
2015-11-21,13,630
2015-11-21,14,687
2015-11-21,15,701
2015-11-21,16,588
2015-11-21,17,471
2015-11-21,18,322
2015-11-21,19,330
2015-11-21,20,244
2015-11-21,21,222
2015-11-21,22,177
2015-11-21,23,167
2015-11-22,0,124
2015-11-22,1,99
2015-11-22,2,73
2015-11-22,3,15
2015-11-22,4,5
2015-11-22,5,8
2015-11-22,6,25
2015-11-22,7,48
2015-11-22,8,145
2015-11-22,9,284
2015-11-22,10,385
2015-11-22,11,496
2015-11-22,12,490
2015-11-22,13,470
2015-11-22,14,405
2015-11-22,15,408
2015-11-22,16,399
2015-11-22,17,299
2015-11-22,18,255
2015-11-22,19,201
2015-11-22,20,140
2015-11-22,21,83
2015-11-22,22,55
2015-11-22,23,36
2015-11-23,0,16
2015-11-23,1,9
2015-11-23,2,7
2015-11-23,3,4
2015-11-23,4,4
2015-11-23,5,72
2015-11-23,6,210
2015-11-23,7,553
2015-11-23,8,919
2015-11-23,9,445
2015-11-23,10,206
2015-11-23,11,182
2015-11-23,12,241
2015-11-23,13,222
2015-11-23,14,203
2015-11-23,15,273
2015-11-23,16,456
2015-11-23,17,864
2015-11-23,18,689
2015-11-23,19,428
2015-11-23,20,270
2015-11-23,21,181
2015-11-23,22,99
2015-11-23,23,48
2015-11-24,0,36
2015-11-24,1,5
2015-11-24,2,5
2015-11-24,3,0
2015-11-24,4,7
2015-11-24,5,56
2015-11-24,6,226
2015-11-24,7,584
2015-11-24,8,958
2015-11-24,9,421
2015-11-24,10,222
2015-11-24,11,263
2015-11-24,12,375
2015-11-24,13,368
2015-11-24,14,315
2015-11-24,15,386
2015-11-24,16,555
2015-11-24,17,949
2015-11-24,18,722
2015-11-24,19,422
2015-11-24,20,266
2015-11-24,21,178
2015-11-24,22,119
2015-11-24,23,62
2015-11-25,0,35
2015-11-25,1,18
2015-11-25,2,15
2015-11-25,3,2
2015-11-25,4,5
2015-11-25,5,59
2015-11-25,6,151
2015-11-25,7,472
2015-11-25,8,733
2015-11-25,9,405
2015-11-25,10,263
2015-11-25,11,305
2015-11-25,12,413
2015-11-25,13,435
2015-11-25,14,572
2015-11-25,15,732
2015-11-25,16,675
2015-11-25,17,525
2015-11-25,18,364
2015-11-25,19,237
2015-11-25,20,173
2015-11-25,21,120
2015-11-25,22,78
2015-11-25,23,77
2015-11-26,0,66
2015-11-26,1,42
2015-11-26,2,24
2015-11-26,3,6
2015-11-26,4,4
2015-11-26,5,7
2015-11-26,6,14
2015-11-26,7,73
2015-11-26,8,145
2015-11-26,9,136
2015-11-26,10,230
2015-11-26,11,325
2015-11-26,12,411
2015-11-26,13,357
2015-11-26,14,374
2015-11-26,15,334
2015-11-26,16,233
2015-11-26,17,157
2015-11-26,18,95
2015-11-26,19,94
2015-11-26,20,54
2015-11-26,21,76
2015-11-26,22,82
2015-11-26,23,55
2015-11-27,0,43
2015-11-27,1,11
2015-11-27,2,15
2015-11-27,3,2
2015-11-27,4,2
2015-11-27,5,13
2015-11-27,6,40
2015-11-27,7,109
2015-11-27,8,181
2015-11-27,9,257
2015-11-27,10,346
2015-11-27,11,427
2015-11-27,12,639
2015-11-27,13,673
2015-11-27,14,658
2015-11-27,15,724
2015-11-27,16,666
2015-11-27,17,455
2015-11-27,18,282
2015-11-27,19,204
2015-11-27,20,155
2015-11-27,21,134
2015-11-27,22,130
2015-11-27,23,74
2015-11-28,0,74
2015-11-28,1,33
2015-11-28,2,30
2015-11-28,3,29
2015-11-28,4,11
2015-11-28,5,15
2015-11-28,6,13
2015-11-28,7,56
2015-11-28,8,137
2015-11-28,9,247
2015-11-28,10,429
2015-11-28,11,525
2015-11-28,12,583
2015-11-28,13,563
2015-11-28,14,666
2015-11-28,15,695
2015-11-28,16,610
2015-11-28,17,483
2015-11-28,18,335
2015-11-28,19,292
2015-11-28,20,181
2015-11-28,21,182
2015-11-28,22,156
2015-11-28,23,73
2015-11-29,0,59
2015-11-29,1,38
2015-11-29,2,25
2015-11-29,3,11
2015-11-29,4,2
2015-11-29,5,4
2015-11-29,6,6
2015-11-29,7,22
2015-11-29,8,36
2015-11-29,9,61
2015-11-29,10,132
2015-11-29,11,209
2015-11-29,12,233
2015-11-29,13,276
2015-11-29,14,256
2015-11-29,15,290
2015-11-29,16,292
2015-11-29,17,244
2015-11-29,18,228
2015-11-29,19,154
2015-11-29,20,127
2015-11-29,21,77
2015-11-29,22,54
2015-11-29,23,41
2015-11-30,0,24
2015-11-30,1,9
2015-11-30,2,6
2015-11-30,3,3
2015-11-30,4,4
2015-11-30,5,72
2015-11-30,6,225
2015-11-30,7,531
2015-11-30,8,672
2015-11-30,9,290
2015-11-30,10,110
2015-11-30,11,123
2015-11-30,12,157
2015-11-30,13,117
2015-11-30,14,60
2015-11-30,15,99
2015-11-30,16,192
2015-11-30,17,407
2015-11-30,18,399
2015-11-30,19,307
2015-11-30,20,179
2015-11-30,21,88
2015-11-30,22,53
2015-11-30,23,33
2015-12-01,0,9
2015-12-01,1,5
2015-12-01,2,2
2015-12-01,3,3
2015-12-01,4,5
2015-12-01,5,46
2015-12-01,6,105
2015-12-01,7,170
2015-12-01,8,295
2015-12-01,9,161
2015-12-01,10,38
2015-12-01,11,53
2015-12-01,12,62
2015-12-01,13,51
2015-12-01,14,70
2015-12-01,15,171
2015-12-01,16,296
2015-12-01,17,670
2015-12-01,18,652
2015-12-01,19,416
2015-12-01,20,296
2015-12-01,21,196
2015-12-01,22,114
2015-12-01,23,68
2015-12-02,0,45
2015-12-02,1,11
2015-12-02,2,2
2015-12-02,3,1
2015-12-02,4,4
2015-12-02,5,54
2015-12-02,6,198
2015-12-02,7,272
2015-12-02,8,791
2015-12-02,9,445
2015-12-02,10,149
2015-12-02,11,107
2015-12-02,12,100
2015-12-02,13,96
2015-12-02,14,143
2015-12-02,15,188
2015-12-02,16,370
2015-12-02,17,698
2015-12-02,18,716
2015-12-02,19,466
2015-12-02,20,338
2015-12-02,21,295
2015-12-02,22,164
2015-12-02,23,87
2015-12-03,0,43
2015-12-03,1,20
2015-12-03,2,11
2015-12-03,3,0
2015-12-03,4,11
2015-12-03,5,58
2015-12-03,6,234
2015-12-03,7,656
2015-12-03,8,1114
2015-12-03,9,459
2015-12-03,10,237
2015-12-03,11,237
2015-12-03,12,328
2015-12-03,13,301
2015-12-03,14,228
2015-12-03,15,326
2015-12-03,16,537
2015-12-03,17,884
2015-12-03,18,864
2015-12-03,19,544
2015-12-03,20,373
2015-12-03,21,220
2015-12-03,22,182
2015-12-03,23,102
2015-12-04,0,38
2015-12-04,1,39
2015-12-04,2,21
2015-12-04,3,11
2015-12-04,4,18
2015-12-04,5,57
2015-12-04,6,196
2015-12-04,7,541
2015-12-04,8,1012
2015-12-04,9,499
2015-12-04,10,239
2015-12-04,11,262
2015-12-04,12,353
2015-12-04,13,365
2015-12-04,14,370
2015-12-04,15,373
2015-12-04,16,599
2015-12-04,17,913
2015-12-04,18,744
2015-12-04,19,474
2015-12-04,20,274
2015-12-04,21,200
2015-12-04,22,213
2015-12-04,23,130
2015-12-05,0,96
2015-12-05,1,84
2015-12-05,2,83
2015-12-05,3,25
2015-12-05,4,2
2015-12-05,5,10
2015-12-05,6,23
2015-12-05,7,76
2015-12-05,8,174
2015-12-05,9,305
2015-12-05,10,462
2015-12-05,11,560
2015-12-05,12,668
2015-12-05,13,709
2015-12-05,14,635
2015-12-05,15,697
2015-12-05,16,595
2015-12-05,17,533
2015-12-05,18,400
2015-12-05,19,275
2015-12-05,20,235
2015-12-05,21,184
2015-12-05,22,135
2015-12-05,23,120
2015-12-06,0,117
2015-12-06,1,70
2015-12-06,2,63
2015-12-06,3,33
2015-12-06,4,12
2015-12-06,5,5
2015-12-06,6,15
2015-12-06,7,56
2015-12-06,8,149
2015-12-06,9,257
2015-12-06,10,422
2015-12-06,11,502
2015-12-06,12,607
2015-12-06,13,656
2015-12-06,14,580
2015-12-06,15,596
2015-12-06,16,485
2015-12-06,17,385
2015-12-06,18,287
2015-12-06,19,243
2015-12-06,20,168
2015-12-06,21,139
2015-12-06,22,91
2015-12-06,23,41
2015-12-07,0,25
2015-12-07,1,5
2015-12-07,2,9
2015-12-07,3,1
2015-12-07,4,7
2015-12-07,5,57
2015-12-07,6,229
2015-12-07,7,600
2015-12-07,8,962
2015-12-07,9,426
2015-12-07,10,183
2015-12-07,11,224
2015-12-07,12,331
2015-12-07,13,316
2015-12-07,14,270
2015-12-07,15,354
2015-12-07,16,575
2015-12-07,17,1022
2015-12-07,18,901
2015-12-07,19,591
2015-12-07,20,389
2015-12-07,21,245
2015-12-07,22,123
2015-12-07,23,83
2015-12-08,0,57
2015-12-08,1,14
2015-12-08,2,4
2015-12-08,3,4
2015-12-08,4,6
2015-12-08,5,73
2015-12-08,6,237
2015-12-08,7,706
2015-12-08,8,1157
2015-12-08,9,494
2015-12-08,10,211
2015-12-08,11,250
2015-12-08,12,354
2015-12-08,13,353
2015-12-08,14,277
2015-12-08,15,331
2015-12-08,16,549
2015-12-08,17,1038
2015-12-08,18,897
2015-12-08,19,549
2015-12-08,20,376
2015-12-08,21,263
2015-12-08,22,177
2015-12-08,23,81
2015-12-09,0,33
2015-12-09,1,13
2015-12-09,2,7
2015-12-09,3,1
2015-12-09,4,8
2015-12-09,5,79
2015-12-09,6,260
2015-12-09,7,658
2015-12-09,8,1121
2015-12-09,9,504
2015-12-09,10,209
2015-12-09,11,249
2015-12-09,12,295
2015-12-09,13,273
2015-12-09,14,236
2015-12-09,15,272
2015-12-09,16,504
2015-12-09,17,944
2015-12-09,18,886
2015-12-09,19,527
2015-12-09,20,361
2015-12-09,21,299
2015-12-09,22,155
2015-12-09,23,88
2015-12-10,0,31
2015-12-10,1,7
2015-12-10,2,6
2015-12-10,3,7
2015-12-10,4,7
2015-12-10,5,60
2015-12-10,6,227
2015-12-10,7,648
2015-12-10,8,1099
2015-12-10,9,506
2015-12-10,10,233
2015-12-10,11,302
2015-12-10,12,359
2015-12-10,13,381
2015-12-10,14,344
2015-12-10,15,413
2015-12-10,16,642
2015-12-10,17,1002
2015-12-10,18,894
2015-12-10,19,521
2015-12-10,20,380
2015-12-10,21,299
2015-12-10,22,206
2015-12-10,23,111
2015-12-11,0,57
2015-12-11,1,36
2015-12-11,2,18
2015-12-11,3,3
2015-12-11,4,6
2015-12-11,5,66
2015-12-11,6,197
2015-12-11,7,622
2015-12-11,8,1078
2015-12-11,9,511
2015-12-11,10,271
2015-12-11,11,313
2015-12-11,12,406
2015-12-11,13,415
2015-12-11,14,382
2015-12-11,15,491
2015-12-11,16,712
2015-12-11,17,987
2015-12-11,18,735
2015-12-11,19,491
2015-12-11,20,318
2015-12-11,21,263
2015-12-11,22,205
2015-12-11,23,139
2015-12-12,0,135
2015-12-12,1,92
2015-12-12,2,68
2015-12-12,3,25
2015-12-12,4,12
2015-12-12,5,10
2015-12-12,6,22
2015-12-12,7,84
2015-12-12,8,240
2015-12-12,9,372
2015-12-12,10,495
2015-12-12,11,674
2015-12-12,12,766
2015-12-12,13,813
2015-12-12,14,851
2015-12-12,15,905
2015-12-12,16,847
2015-12-12,17,590
2015-12-12,18,434
2015-12-12,19,403
2015-12-12,20,278
2015-12-12,21,239
2015-12-12,22,216
2015-12-12,23,149
2015-12-13,0,149
2015-12-13,1,149
2015-12-13,2,90
2015-12-13,3,30
2015-12-13,4,7
2015-12-13,5,10
2015-12-13,6,20
2015-12-13,7,55
2015-12-13,8,175
2015-12-13,9,298
2015-12-13,10,458
2015-12-13,11,643
2015-12-13,12,711
2015-12-13,13,804
2015-12-13,14,807
2015-12-13,15,840
2015-12-13,16,782
2015-12-13,17,563
2015-12-13,18,448
2015-12-13,19,334
2015-12-13,20,249
2015-12-13,21,195
2015-12-13,22,146
2015-12-13,23,71
2015-12-14,0,41
2015-12-14,1,19
2015-12-14,2,10
2015-12-14,3,2
2015-12-14,4,5
2015-12-14,5,71
2015-12-14,6,258
2015-12-14,7,668
2015-12-14,8,1021
2015-12-14,9,475
2015-12-14,10,198
2015-12-14,11,233
2015-12-14,12,353
2015-12-14,13,311
2015-12-14,14,304
2015-12-14,15,359
2015-12-14,16,498
2015-12-14,17,282
2015-12-14,18,488
2015-12-14,19,354
2015-12-14,20,238
2015-12-14,21,240
2015-12-14,22,133
2015-12-14,23,84
2015-12-15,0,35
2015-12-15,1,34
2015-12-15,2,9
2015-12-15,3,2
2015-12-15,4,6
2015-12-15,5,82
2015-12-15,6,274
2015-12-15,7,787
2015-12-15,8,1140
2015-12-15,9,469
2015-12-15,10,212
2015-12-15,11,310
2015-12-15,12,401
2015-12-15,13,343
2015-12-15,14,337
2015-12-15,15,403
2015-12-15,16,576
2015-12-15,17,1021
2015-12-15,18,892
2015-12-15,19,572
2015-12-15,20,387
2015-12-15,21,249
2015-12-15,22,180
2015-12-15,23,83
2015-12-16,0,35
2015-12-16,1,19
2015-12-16,2,4
2015-12-16,3,4
2015-12-16,4,8
2015-12-16,5,75
2015-12-16,6,268
2015-12-16,7,699
2015-12-16,8,1081
2015-12-16,9,525
2015-12-16,10,255
2015-12-16,11,272
2015-12-16,12,343
2015-12-16,13,340
2015-12-16,14,306
2015-12-16,15,363
2015-12-16,16,606
2015-12-16,17,984
2015-12-16,18,926
2015-12-16,19,555
2015-12-16,20,364
2015-12-16,21,286
2015-12-16,22,193
2015-12-16,23,113
2015-12-17,0,48
2015-12-17,1,10
2015-12-17,2,6
2015-12-17,3,2
2015-12-17,4,4
2015-12-17,5,63
2015-12-17,6,232
2015-12-17,7,302
2015-12-17,8,300
2015-12-17,9,197
2015-12-17,10,86
2015-12-17,11,66
2015-12-17,12,93
2015-12-17,13,68
2015-12-17,14,80
2015-12-17,15,97
2015-12-17,16,299
2015-12-17,17,685
2015-12-17,18,667
2015-12-17,19,418
2015-12-17,20,289
2015-12-17,21,235
2015-12-17,22,197
2015-12-17,23,109
2015-12-18,0,76
2015-12-18,1,47
2015-12-18,2,12
2015-12-18,3,2
2015-12-18,4,10
2015-12-18,5,55
2015-12-18,6,182
2015-12-18,7,509
2015-12-18,8,963
2015-12-18,9,450
2015-12-18,10,241
2015-12-18,11,291
2015-12-18,12,295
2015-12-18,13,299
2015-12-18,14,326
2015-12-18,15,376
2015-12-18,16,487
2015-12-18,17,671
2015-12-18,18,562
2015-12-18,19,327
2015-12-18,20,193
2015-12-18,21,145
2015-12-18,22,103
2015-12-18,23,76
2015-12-19,0,63
2015-12-19,1,64
2015-12-19,2,28
2015-12-19,3,15
2015-12-19,4,5
2015-12-19,5,3
2015-12-19,6,12
2015-12-19,7,55
2015-12-19,8,120
2015-12-19,9,184
2015-12-19,10,319
2015-12-19,11,410
2015-12-19,12,367
2015-12-19,13,416
2015-12-19,14,359
2015-12-19,15,379
2015-12-19,16,342
2015-12-19,17,302
2015-12-19,18,239
2015-12-19,19,150
2015-12-19,20,150
2015-12-19,21,126
2015-12-19,22,91
2015-12-19,23,80
2015-12-20,0,80
2015-12-20,1,52
2015-12-20,2,43
2015-12-20,3,20
2015-12-20,4,7
2015-12-20,5,11
2015-12-20,6,15
2015-12-20,7,30
2015-12-20,8,88
2015-12-20,9,155
2015-12-20,10,289
2015-12-20,11,377
2015-12-20,12,404
2015-12-20,13,410
2015-12-20,14,419
2015-12-20,15,406
2015-12-20,16,401
2015-12-20,17,282
2015-12-20,18,219
2015-12-20,19,168
2015-12-20,20,131
2015-12-20,21,96
2015-12-20,22,75
2015-12-20,23,41
2015-12-21,0,26
2015-12-21,1,15
2015-12-21,2,3
2015-12-21,3,2
2015-12-21,4,4
2015-12-21,5,56
2015-12-21,6,144
2015-12-21,7,442
2015-12-21,8,822
2015-12-21,9,415
2015-12-21,10,187
2015-12-21,11,253
2015-12-21,12,278
2015-12-21,13,331
2015-12-21,14,280
2015-12-21,15,328
2015-12-21,16,524
2015-12-21,17,842
2015-12-21,18,700
2015-12-21,19,404
2015-12-21,20,245
2015-12-21,21,197
2015-12-21,22,121
